created_at,level_date,symbol,price,strategy,category,engagement,score,level_type,session_context,volume,delta,hit_count,time_spent_mins,last_hit_timestamp,note
2025-11-27 12:59:59,2025-11-27,ES.v.0,6828.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,AM_SESSION,2703,0,2805,193.74,2025-12-18 16:10:17,Vol: 2703 | Ratio: 0.00
2025-11-27 09:30:00,2025-11-27,ES.v.0,6829.25,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,8.438818565400844,SELLING_TAIL,AM_SESSION,1573,0,2818,181.81,2025-12-18 16:01:25,"Tail (11t) [MODERATE: Vol=LOW, Δ=WEAK, Time=EARLY]"
2025-11-28 13:14:59,2025-11-28,ES.v.0,6859.75,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,7.5,ASK_ABSORPTION,PM_SESSION,15017,0,2938,212.07,2025-12-19 09:41:29,Vol: 5107 | Ratio: 0.00 + WALL [PM_WEAK]
2025-11-28 13:14:59,2025-11-28,ES.v.0,6854.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,4.749166330755982,MAGNET,AM_SESSION,5642,0,3176,272.57,2025-12-19 09:38:16,Vol: 5642 | Ratio: 0.00
2025-11-28 13:14:59,2025-11-28,ES.v.0,6852.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,4.719850489208106,MAGNET,AM_SESSION,5376,0,2982,235.02,2025-12-19 09:30:59,Vol: 5376 | Ratio: 0.00
2025-11-28 09:41:13,2025-11-28,ES.v.0,6836.25,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.664480193484554,BUYING_TAIL,AM_SESSION,6717,7,2147,151.15,2025-12-19 09:28:04,"Tail (21t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=EARLY]"
2025-12-01 16:29:58,2025-12-01,ES.v.0,6828.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,34380,0,2132,134.62,2025-12-18 16:10:17,Vol: 17374 | Ratio: 0.00 + MAGNET
2025-12-01 09:32:24,2025-12-01,ES.v.0,6813.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,3.9425958050780636,GAP_ZONE,AM_SESSION,2594,52,1067,84.55,2025-12-18 12:27:08,"Gap (4t) [MODERATE: Vol=LOW, Δ=WEAK, Time=EARLY]"
2025-12-01 13:45:24,2025-12-01,ES.v.0,6855.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.9569468538085477,GAP_ZONE,PM_SESSION,8117,0,3116,264.36,2025-12-19 09:38:22,"Gap (6t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-12-02 16:29:57,2025-12-02,ES.v.0,6840.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,AM_SESSION,37857,0,1744,133.31,2025-12-19 09:28:14,Vol: 19080 | Ratio: 0.00 + MAGNET
2025-12-02 11:32:23,2025-12-02,ES.v.0,6821.0,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,5.206164098292378,BUYING_TAIL,AM_SESSION,9309,0,1738,158.62,2025-12-18 16:27:15,"Tail (13t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=MIDDAY]"
2025-12-02 11:02:02,2025-12-02,ES.v.0,6863.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,3.904623073719284,GAP_ZONE,AM_SESSION,3349,0,2645,191.17,2025-12-19 09:43:01,"Gap (6t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY]"
2025-12-03 16:29:59,2025-12-03,ES.v.0,6867.0,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,50938,0,2373,190.16,2025-12-19 10:27:52,Vol: 13782 | Ratio: 0.00 + WALL
2025-12-03 16:29:59,2025-12-03,ES.v.0,6862.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,6.591237227898712,MAGNET,PM_SESSION,56026,0,2446,152.23,2025-12-19 09:43:00,Vol: 21585 | Ratio: 0.00 + MAGNET
2025-12-03 09:53:36,2025-12-03,ES.v.0,6830.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.6095068858285204,BUYING_TAIL,AM_SESSION,61986,0,1530,89.92,2025-12-18 15:59:56,"Tail (43t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-03 15:10:17,2025-12-03,ES.v.0,6872.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.0824078187472237,GAP_ZONE,PM_SESSION,5325,0,1835,110.76,2025-12-19 11:02:52,"Gap (6t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=LATE]"
2025-12-04 16:29:59,2025-12-04,ES.v.0,6866.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,40729,0,1680,125.7,2025-12-19 09:43:31,Vol: 20733 | Ratio: 0.00 + MAGNET
2025-12-04 09:33:59,2025-12-04,ES.v.0,6871.25,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,6.7121024370095,SELLING_TAIL,AM_SESSION,31424,0,1737,123.62,2025-12-19 11:02:15,"Tail (23t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-04 14:23:13,2025-12-04,ES.v.0,6842.5,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.872366790582404,BUYING_TAIL,PM_SESSION,22227,73,1737,136.54,2025-12-19 09:29:33,"Tail (26t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=LATE] [PM_WEAK]"
2025-12-05 16:29:55,2025-12-05,ES.v.0,6880.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,43908,0,1006,59.12,2025-12-19 15:44:39,Vol: 22733 | Ratio: 0.00 + MAGNET
2025-12-05 10:32:09,2025-12-05,ES.v.0,6904.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,3.8398525496620928,GAP_ZONE,AM_SESSION,2217,0,621,72.22,2025-12-31 15:47:22,"Gap (4t) [MODERATE: Vol=LOW, Δ=WEAK, Time=EARLY]"
2025-12-08 16:29:59,2025-12-08,ES.v.0,6856.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,51029,0,1493,127.88,2025-12-19 09:38:23,Vol: 17893 | Ratio: 0.00 + MAGNET
2025-12-08 09:38:26,2025-12-08,ES.v.0,6877.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,5.547968589962444,SELLING_TAIL,AM_SESSION,71536,0,902,52.49,2025-12-19 11:51:13,"Tail (36t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-08 13:58:35,2025-12-08,ES.v.0,6835.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.400563332195288,GAP_ZONE,PM_SESSION,1895,0,1030,85.13,2025-12-19 09:27:53,"Gap (4t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-12-09 16:29:57,2025-12-09,ES.v.0,6861.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,AM_SESSION,32263,0,1068,44.95,2025-12-19 09:41:47,Vol: 16364 | Ratio: 0.00 + MAGNET
2025-12-10 16:29:59,2025-12-10,ES.v.0,6849.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,AM_SESSION,52878,0,1181,74.71,2025-12-19 09:30:28,Vol: 13683 | Ratio: 0.00 + MAGNET
2025-12-10 16:29:59,2025-12-10,ES.v.0,6842.0,REVERSAL_ENTRY,WALL,LONG_DEFENSE,6.756507291858965,BID_ABSORPTION,AM_SESSION,9405,0,1140,72.57,2025-12-19 09:29:33,Vol: 9405 | Ratio: 0.00
2025-12-10 09:36:21,2025-12-10,ES.v.0,6831.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.769060365515969,GAP_ZONE,AM_SESSION,3232,0,1568,107.56,2025-12-19 09:03:23,"Gap (6t) [MODERATE: Vol=LOW, Δ=WEAK, Time=EARLY]"
2025-12-10 14:34:06,2025-12-10,ES.v.0,6880.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,1.1630053535167069,GAP_ZONE,PM_SESSION,43722,0,730,47.75,2025-12-19 15:44:39,"Gap (38t) [WEAK: Vol=HIGH, Δ=WEAK, Time=LATE] [RECLASS: CHOP] [PM_WEAK]"
2025-12-10 15:33:56,2025-12-10,ES.v.0,6907.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.215248292412775,GAP_ZONE,PM_SESSION,1689,0,415,32.67,2025-12-31 15:45:05,"Gap (5t) [WEAK: Vol=LOW, Δ=WEAK, Time=LATE]"
2025-12-11 16:29:58,2025-12-11,ES.v.0,6869.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,AM_SESSION,41118,0,611,59.24,2025-12-19 11:01:07,Vol: 14462 | Ratio: 0.00 + MAGNET
2025-12-11 16:29:58,2025-12-11,ES.v.0,6908.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,6.218091373216389,MAGNET,PM_SESSION,13369,0,94,10.38,2025-12-31 15:38:14,Vol: 13369 | Ratio: 0.00
2025-12-11 16:00:07,2025-12-11,ES.v.0,6909.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,4.363572893485185,SELLING_TAIL,PM_SESSION,12566,0,68,4.77,2025-12-31 15:37:41,"Tail (22t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=LATE]"
2025-12-11 10:00:06,2025-12-11,ES.v.0,6838.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,3.272679670113889,GAP_ZONE,AM_SESSION,1094,46,987,77.65,2025-12-19 09:28:08,"Gap (5t) [MODERATE: Vol=LOW, Δ=WEAK, Time=EARLY]"
2025-12-12 16:29:59,2025-12-12,ES.v.0,6831.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,111412,0,629,46.72,2025-12-19 09:03:20,Vol: 24470 | Ratio: 0.00 + MAGNET
2025-12-12 09:48:03,2025-12-12,ES.v.0,6889.75,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,3.923225494929985,SELLING_TAIL,AM_SESSION,123199,0,618,91.43,2025-12-31 15:59:29,"Tail (54t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-12 11:38:23,2025-12-12,ES.v.0,6810.0,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.017865765330758,BUYING_TAIL,AM_SESSION,18756,81,962,69.36,2025-12-17 13:09:13,"Tail (21t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY]"
2025-12-12 10:09:17,2025-12-12,ES.v.0,6877.75,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.2633993239980685,GAP_ZONE,AM_SESSION,105067,0,373,27.29,2025-12-19 11:51:20,"Gap (63t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-15 16:29:55,2025-12-15,ES.v.0,6821.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,34221,0,508,38.01,2025-12-18 16:28:52,Vol: 11557 | Ratio: 0.00 + MAGNET
2025-12-15 09:51:01,2025-12-15,ES.v.0,6844.25,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,5.795809184128401,SELLING_TAIL,AM_SESSION,48085,10,677,43.91,2025-12-19 09:29:37,"Tail (111t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-15 10:29:10,2025-12-15,ES.v.0,6806.75,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,3.3437360677663848,GAP_ZONE,AM_SESSION,776,0,611,43.56,2025-12-17 13:09:58,"Gap (5t) [MODERATE: Vol=LOW, Δ=WEAK, Time=EARLY]"
2025-12-16 16:29:59,2025-12-16,ES.v.0,6800.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,13611,0,280,20.62,2025-12-17 13:26:14,Vol: 5731 | Ratio: 0.00 + MAGNET
2025-12-16 13:03:30,2025-12-16,ES.v.0,6766.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.671251652063243,BUYING_TAIL,PM_SESSION,4168,6,0,0.0,,"Tail (20t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-12-17 16:29:58,2025-12-17,ES.v.0,6790.0,REVERSAL_ENTRY,SUPER_WALL,LONG_DEFENSE,10.0,BID_ABSORPTION,PM_SESSION,85093,0,0,0.0,,Vol: 12458 | Ratio: 0.00 + SUPER_WALL
2025-12-17 16:29:58,2025-12-17,ES.v.0,6787.25,REVERSAL_ENTRY,SUPER_WALL,LONG_DEFENSE,7.614019167044784,BID_ABSORPTION,PM_SESSION,58616,0,0,0.0,,Vol: 10917 | Ratio: 0.00 + WALL
2025-12-17 16:29:58,2025-12-17,ES.v.0,6788.75,REVERSAL_ENTRY,SUPER_WALL,LONG_DEFENSE,3.8251591524701296,BID_ABSORPTION,PM_SESSION,10661,0,0,0.0,,Vol: 10661 | Ratio: 0.00
2025-12-17 16:29:58,2025-12-17,ES.v.0,6777.25,REVERSAL_ENTRY,WALL,LONG_DEFENSE,2.516190240481789,BID_ABSORPTION,PM_SESSION,9410,0,0,0.0,,Vol: 9410 | Ratio: 0.00
2025-12-17 09:30:01,2025-12-17,ES.v.0,6862.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,1.787457547883238,SELLING_TAIL,AM_SESSION,32736,0,382,22.83,2025-12-19 09:43:00,"Tail (36t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-17 15:58:59,2025-12-17,ES.v.0,6776.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,1.031225508394176,GAP_ZONE,PM_SESSION,7848,33,0,0.0,,"Gap (5t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=LATE]"
2025-12-17 10:44:26,2025-12-17,ES.v.0,6831.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.7218578558759231,GAP_ZONE,AM_SESSION,77827,0,489,34.55,2025-12-19 09:03:20,"Gap (81t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY] [RECLASS: CHOP]"
2025-12-18 16:29:58,2025-12-18,ES.v.0,6828.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,59660,0,0,0.0,,Vol: 22005 | Ratio: 0.00 + MAGNET
2025-12-18 12:26:35,2025-12-18,ES.v.0,6816.0,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.14346787375833,BUYING_TAIL,PM_SESSION,21050,0,0,0.0,,"Tail (18t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-12-19 16:29:57,2025-12-19,ES.v.0,6888.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,7.0,ASK_ABSORPTION,PM_SESSION,170972,0,0,0.0,,Vol: 25346 | Ratio: 0.00 + SUPER_WALL [RECLASS: CHOP]
2025-12-19 16:29:57,2025-12-19,ES.v.0,6887.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,5.012742242262214,ASK_ABSORPTION,PM_SESSION,99793,0,0,0.0,,Vol: 23463 | Ratio: 0.00 + WALL [RECLASS: CHOP]
2025-12-19 09:30:01,2025-12-19,ES.v.0,6866.5,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,1.7291142944548636,BUYING_TAIL,AM_SESSION,104594,18,0,0.0,,"Tail (84t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-22 16:29:55,2025-12-22,ES.v.0,6930.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,65435,0,430,27.6,2025-12-31 14:18:10,Vol: 33796 | Ratio: 0.00 + MAGNET
2025-12-22 10:37:18,2025-12-22,ES.v.0,6910.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,4.925623091321053,BUYING_TAIL,AM_SESSION,5258,15,9,0.73,2025-12-31 15:05:51,"Tail (10t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=EARLY]"
2025-12-22 12:55:37,2025-12-22,ES.v.0,6935.75,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.7706629888680916,GAP_ZONE,PM_SESSION,3359,0,268,19.85,2025-12-31 14:03:26,"Gap (5t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-12-23 16:29:58,2025-12-23,ES.v.0,6960.75,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,153010,0,323,51.72,2025-12-30 11:22:49,Vol: 26690 | Ratio: 0.00 + SUPER_WALL
2025-12-23 16:29:58,2025-12-23,ES.v.0,6959.5,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,3.2527407725091804,ASK_ABSORPTION,PM_SESSION,21987,0,436,51.15,2025-12-30 11:25:06,Vol: 11586 | Ratio: 0.00 + WALL
2025-12-23 09:30:00,2025-12-23,ES.v.0,6923.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,1.3402310558340258,BUYING_TAIL,AM_SESSION,3660,0,391,50.88,2025-12-31 14:31:33,"Tail (21t) [MODERATE: Vol=LOW, Δ=WEAK, Time=EARLY]"
2025-12-23 13:07:21,2025-12-23,ES.v.0,6955.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.5277159782346477,GAP_ZONE,PM_SESSION,13915,0,763,73.27,2025-12-30 14:30:47,"Gap (10t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [RECLASS: CHOP] [PM_WEAK]"
2025-12-23 15:56:25,2025-12-23,ES.v.0,6963.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,1.0051732918755194,GAP_ZONE,PM_SESSION,8740,0,207,16.58,2025-12-29 15:15:52,"Gap (6t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=LATE]"
2025-12-24 13:14:59,2025-12-24,ES.v.0,6984.5,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,AM_SESSION,32899,0,253,36.53,2025-12-26 11:08:33,Vol: 12702 | Ratio: 0.00 + WALL
2025-12-24 13:14:59,2025-12-24,ES.v.0,6983.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,3.564723194803877,MAGNET,AM_SESSION,11674,0,358,47.32,2025-12-26 11:11:07,Vol: 11674 | Ratio: 0.00
2025-12-24 09:30:00,2025-12-24,ES.v.0,6964.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.2983203937687118,BUYING_TAIL,AM_SESSION,48981,0,51,2.9,2025-12-29 09:39:42,"Tail (31t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-24 10:05:27,2025-12-24,ES.v.0,6968.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,1.3320140051758256,GAP_ZONE,AM_SESSION,11208,0,4,0.02,2025-12-26 13:23:47,"Gap (10t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY] [RECLASS: CHOP]"
2025-12-24 10:42:04,2025-12-24,ES.v.0,6973.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,1.3320140051758256,GAP_ZONE,AM_SESSION,8575,0,224,34.97,2025-12-26 13:30:59,"Gap (5t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=EARLY] [RECLASS: CHOP]"
2025-12-24 12:30:16,2025-12-24,ES.v.0,6987.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,1.4271578626883847,GAP_ZONE,PM_SESSION,8391,0,81,5.57,2025-12-26 09:56:19,"Gap (6t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-12-24 11:00:34,2025-12-24,ES.v.0,6976.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,1.0656112041406605,GAP_ZONE,AM_SESSION,3748,0,408,55.18,2025-12-26 14:27:22,"Gap (5t) [WEAK: Vol=LOW, Δ=WEAK, Time=MIDDAY] [RECLASS: CHOP]"
2025-12-26 16:29:55,2025-12-26,ES.v.0,6978.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,24433,0,0,0.0,,Vol: 24433 | Ratio: 0.00
2025-12-26 09:33:57,2025-12-26,ES.v.0,6987.0,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,8.575197889182057,SELLING_TAIL,AM_SESSION,43118,0,0,0.0,,"Tail (29t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-26 13:23:46,2025-12-26,ES.v.0,6969.75,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,3.7104221635883903,GAP_ZONE,PM_SESSION,1529,45,0,0.0,,"Gap (7t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-12-29 16:29:58,2025-12-29,ES.v.0,6955.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,33416,0,188,16.35,2025-12-30 11:36:44,Vol: 17938 | Ratio: 0.00 + MAGNET
2025-12-29 09:36:34,2025-12-29,ES.v.0,6962.75,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,6.830960012611004,SELLING_TAIL,AM_SESSION,21821,0,0,0.0,,"Tail (21t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-29 12:28:11,2025-12-29,ES.v.0,6936.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.9557038516105303,GAP_ZONE,PM_SESSION,876,38,38,2.15,2025-12-31 09:56:29,"Gap (5t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-12-30 16:29:57,2025-12-30,ES.v.0,6951.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,AM_SESSION,21551,0,13,1.22,2025-12-31 09:02:26,Vol: 21551 | Ratio: 0.00
2025-12-30 10:42:15,2025-12-30,ES.v.0,6941.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,5.0100200400801596,GAP_ZONE,AM_SESSION,5642,0,41,3.07,2025-12-31 09:35:57,"Gap (6t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=EARLY]"
2025-12-31 16:29:58,2025-12-31,ES.v.0,6892.75,REVERSAL_ENTRY,SUPER_WALL,LONG_DEFENSE,10.0,BID_ABSORPTION,PM_SESSION,42321,0,0,0.0,,Vol: 12826 | Ratio: 0.00 + SUPER_WALL
2025-12-31 16:29:58,2025-12-31,ES.v.0,6923.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,2.9306332935035533,MAGNET,AM_SESSION,11163,0,0,0.0,,Vol: 11163 | Ratio: 0.00
2025-12-31 09:37:01,2025-12-31,ES.v.0,6935.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,2.725195480368111,SELLING_TAIL,AM_SESSION,33895,0,0,0.0,,"Tail (49t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-12-31 15:59:27,2025-12-31,ES.v.0,6890.75,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,1.5722281617508331,GAP_ZONE,PM_SESSION,8640,0,0,0.0,,"Gap (5t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=LATE]"
2025-12-31 15:00:48,2025-12-31,ES.v.0,6910.75,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,1.2577825294006664,GAP_ZONE,PM_SESSION,4964,0,0,0.0,,"Gap (11t) [WEAK: Vol=LOW, Δ=WEAK, Time=LATE]"
